year,rank,city,med_park_size_data,med_park_size_points,park_pct_city_data,park_pct_city_points,pct_near_park_data,pct_near_park_points,spend_per_resident_data,spend_per_resident_points,basketball_data,basketball_points,dogpark_data,dogpark_points,playground_data,playground_points,rec_sr_data,rec_sr_points,restroom_data,restroom_points,splashground_data,splashground_points,amenities_points,total_points,total_pct,city_dup,park_benches,latitude,longitude
2014.0,58.0,Indianapolis,10.3,19.0,5.00%,4.0,32%,4.0,34,2.0,,,,,1.6,4.0,,,,,,,,,27.5,,1.0,39.7771,-86.1458
2014.0,58.0,Louisville,7.5,13.0,7.00%,6.0,32%,4.0,55,5.0,,,,,1.8,5.0,,,,,,,,,27.5,,1.0,38.1663,-85.6485
2014.0,60.0,Fresno,4.9,8.0,2.20%,1.0,51%,16.0,51,4.0,,,,,1.2,2.0,,,,,,,,,26.0,,1.0,36.783,-119.7939
2013.0,1.0,Minneapolis,6.51,12.0,15.07%,15.0,94%,38.0,210.33,20.0,,,,,2.88,12.0,,,,,,,,97.0,81.0,,5.0,44.9635,-93.2678
2013.0,2.0,New,1.06,1.0,19.72%,20.0,96%,40.0,160.33,20.0,,,,,2.05,7.0,,,,,,,,88.0,73.5,,4.5,40.6943,-73.9249
2013.0,3.0,San,1.91,3.0,17.95%,19.0,98%,40.0,280.67,20.0,,,,,1.8,5.0,,,,,,,,87.0,72.5,,4.0,37.7558,-122.4449
2013.0,3.0,Sacramento,5.78,11.0,8.09%,7.0,77%,30.0,156.67,20.0,,,,,4.03,19.0,,,,,,,,87.0,72.5,,4.0,38.5677,-121.4685
2013.0,3.0,Boston,1.31,2.0,15.89%,16.0,97%,40.0,110.33,13.0,,,,,3.59,16.0,,,,,,,,87.0,72.5,,4.0,42.3188,-71.0852
2013.0,6.0,Washington,0.67,1.0,19.65%,20.0,96%,40.0,343.67,20.0,,,,,1.73,5.0,,,,,,,,86.0,71.5,,4.0,38.9047,-77.0163
2013.0,7.0,Portland,4.89,9.0,16.32%,17.0,80%,32.0,159.00,20.0,,,,,2.14,7.0,,,,,,,,85.0,71.0,,4.0,45.5371,-122.65
2013.0,8.0,Virginia,4.13,8.0,15.89%,16.0,63%,22.0,144.67,18.0,,,,,4.91,20.0,,,,,,,,84.0,70.0,,4.0,36.7335,-76.0435
2013.0,9.0,San,6.78,13.0,22.54%,20.0,76%,30.0,115.67,14.0,,,,,1.78,5.0,,,,,,,,82.0,68.5,,4.0,37.7558,-122.4449
2013.0,10.0,Seattle,2.7,5.0,10.32%,10.0,92%,38.0,261.00,20.0,,,,,2.14,7.0,,,,,,,,80.0,66.5,,4.0,47.6211,-122.3244
2013.0,11.0,San,3.7,7.0,14.12%,14.0,69%,26.0,140.33,18.0,,,,,2.72,11.0,,,,,,,,76.0,63.5,,3.5,37.7558,-122.4449
2013.0,11.0,Albuquerque,4.02,7.0,18.72%,20.0,81%,32.0,64.33,6.0,,,,,2.69,11.0,,,,,,,,76.0,63.5,,3.5,35.1054,-106.6465
2013.0,11.0,Omaha,6.5,12.0,11.75%,12.0,76%,30.0,57.46,5.0,,,,,3.79,17.0,,,,,,,,76.0,63.5,,3.5,41.2627,-96.0529
2013.0,14.0,Colorado,6.82,13.0,14.43%,15.0,68%,26.0,61.67,6.0,,,,,3.48,15.0,,,,,,,,75.0,62.5,,3.5,38.8674,-104.7605
2013.0,14.0,Philadelphia,3.6,7.0,13.03%,13.0,91%,36.0,54.46,4.0,,,,,3.39,15.0,,,,,,,,75.0,62.5,,3.5,40.0077,-75.1339
2013.0,16.0,Chicago,2.0,3.0,8.53%,8.0,90%,36.0,138.67,17.0,,,,,2.43,9.0,,,,,,,,73.0,61.0,,3.5,41.8375,-87.6866
2013.0,17.0,Denver,6.29,12.0,6.03%,5.0,78%,30.0,131.33,16.0,,,,,2.47,9.0,,,,,,,,72.0,60.0,,3.5,39.762,-104.8758
2013.0,18.0,Oakland,2.5,4.0,11.93%,12.0,85%,34.0,122.33,15.0,,,,,1.87,6.0,,,,,,,,71.0,59.0,,3.5,37.7904,-122.2166
2013.0,19.0,Milwaukee,8.07,16.0,10.41%,10.0,87%,34.0,70.67,7.0,,,,,1.2,2.0,,,,,,,,69.0,57.5,,3.0,43.0642,-87.9675
2013.0,20.0,Raleigh,4.09,8.0,13.75%,14.0,54%,18.0,140.67,18.0,,,,,2.2,8.0,,,,,,,,66.0,55.0,,3.0,35.8324,-78.6429
2013.0,21.0,Baltimore,0.83,1.0,9.47%,9.0,85%,34.0,61.18,6.0,,,,,3.22,14.0,,,,,,,,64.0,53.5,,3.0,39.3051,-76.6144
2013.0,22.0,Long,3.2,6.0,9.71%,9.0,78%,30.0,125.00,15.0,,,,,1.49,3.0,,,,,,,,63.0,52.5,,3.0,33.7977,-118.167
2013.0,23.0,Kansas,2.93,7.0,8.64%,8.0,64%,24.0,127.33,16.0,,,,,2.17,7.0,,,,,,,,62.0,51.5,,2.5,39.1238,-94.5541
2013.0,23.0,Phoenix,14.79,20.0,14.24%,14.0,46%,14.0,111.67,13.0,,,,,1.14,1.0,,,,,,,,62.0,51.5,,2.5,33.5722,-112.0892
2013.0,25.0,Cleveland,3.59,7.0,6.29%,5.0,76%,30.0,88.00,10.0,,,,,2.29,8.0,,,,,,,,60.0,50.0,,2.5,41.4764,-81.6805
2013.0,26.0,Dallas,7.2,14.0,10.71%,10.0,54%,18.0,98.00,11.0,,,,,1.76,5.0,,,,,,,,58.0,48.5,,2.5,32.7935,-96.7667
2013.0,26.0,Austin,9.99,20.0,13.38%,13.0,49%,16.0,66.33,6.0,,,,,1.37,3.0,,,,,,,,58.0,48.5,,2.5,30.3005,-97.7522
2013.0,26.0,Detroit,2.08,3.0,5.53%,4.0,77%,30.0,28.33,1.0,,,,,4.32,20.0,,,,,,,,58.0,48.5,,2.5,42.3834,-83.1024
2013.0,29.0,Las,7.75,15.0,3.53%,2.0,46%,14.0,230.00,20.0,,,,,1.94,6.0,,,,,,,,57.0,47.5,,2.5,36.2333,-115.2654
2013.0,30.0,Arlington,14.0,20.0,7.63%,7.0,53%,18.0,76.33,8.0,,,,,1.31,2.0,,,,,,,,55.0,46.0,,2.5,32.6998,-97.125
2013.0,31.0,Tulsa,9.78,19.0,6.01%,5.0,55%,18.0,38.50,2.0,,,,,2.58,10.0,,,,,,,,54.0,45.0,,2.5,36.1283,-95.9042
2013.0,31.0,Atlanta,2.95,5.0,5.61%,5.0,64%,24.0,90.33,10.0,,,,,2.6,10.0,,,,,,,,54.0,45.0,,2.5,33.7628,-84.422
2013.0,33.0,Fort,7.43,14.0,5.34%,4.0,53%,18.0,76.37,8.0,,,,,2.39,9.0,,,,,,,,53.0,44.0,,2.0,32.7817,-97.3474
2013.0,34.0,Los,5.45,10.0,16.25%,17.0,52%,18.0,59.00,5.0,,,,,1.03,1.0,,,,,,,,51.0,42.5,,2.0,34.1141,-118.4068
2013.0,34.0,Wichita,10.0,20.0,4.54%,3.0,50%,16.0,54.67,5.0,,,,,2.12,7.0,,,,,,,,51.0,42.5,,2.0,37.6895,-97.3443
2013.0,36.0,El,3.67,7.0,17.71%,18.0,49%,16.0,31.67,1.0,,,,,2.34,8.0,,,,,,,,50.0,41.5,,2.0,31.8476,-106.43
2013.0,37.0,Columbus,6.59,13.0,7.80%,7.0,49%,16.0,62.33,6.0,,,,,1.89,6.0,,,,,,,,48.0,40.0,,2.0,39.9862,-82.9855
2013.0,38.0,Tucson,4.21,8.0,2.68%,1.0,52%,18.0,102.67,12.0,,,,,2.27,8.0,,,,,,,,47.0,39.0,,2.0,32.1541,-110.8787
2013.0,38.0,Miami,2.14,4.0,5.22%,4.0,72%,28.0,75.97,8.0,,,,,1.43,3.0,,,,,,,,47.0,39.0,,2.0,25.784,-80.2101
2013.0,38.0,Nashville,13.25,20.0,7.10%,6.0,36%,8.0,72.00,7.0,,,,,2.01,6.0,,,,,,,,47.0,39.0,,2.0,36.1715,-86.7842
2013.0,38.0,Houston,5.16,10.0,12.93%,13.0,46%,14.0,43.33,3.0,,,,,2.06,7.0,,,,,,,,47.0,39.0,,2.0,29.786,-95.3885
2013.0,42.0,Memphis,10.0,20.0,4.53%,3.0,40%,10.0,69.41,7.0,,,,,1.76,5.0,,,,,,,,45.0,37.5,,1.5,35.1087,-89.9663
2013.0,43.0,Oklahoma,6.7,13.0,5.63%,5.0,42%,12.0,63.33,6.0,,,,,1.95,6.0,,,,,,,,42.0,35.0,,1.5,35.4676,-97.5136
2013.0,44.0,San,11.08,20.0,7.92%,7.0,33%,6.0,56.00,5.0,,,,,1.3,2.0,,,,,,,,40.0,33.5,,1.5,37.7558,-122.4449
2013.0,44.0,Jacksonville,5.02,9.0,9.23%,9.0,31%,4.0,44.85,3.0,,,,,3.47,15.0,,,,,,,,40.0,33.5,,1.5,30.3322,-81.6749
2013.0,46.0,Mesa,3.15,6.0,2.62%,1.0,60%,22.0,69.33,7.0,,,,,1.37,3.0,,,,,,,,39.0,32.5,,1.5,33.4015,-111.7178
2013.0,47.0,Charlotte,16.97,20.0,5.01%,4.0,26%,2.0,77.33,8.0,,,,,1.25,2.0,,,,,,,,36.0,30.0,,1.0,35.2083,-80.8303
2013.0,47.0,Indianapolis,10.25,20.0,4.83%,4.0,32%,6.0,40.33,2.0,,,,,1.56,4.0,,,,,,,,36.0,30.0,,1.0,39.7771,-86.1458
2013.0,49.0,Louisville,7.25,14.0,7.08%,6.0,32%,6.0,49.67,4.0,,,,,1.69,5.0,,,,,,,,35.0,29.0,,1.0,38.1663,-85.6485
2013.0,50.0,Fresno,4.89,9.0,2.08%,1.0,51%,16.0,57.67,5.0,,,,,1.25,2.0,,,,,,,,33.0,27.5,,1.0,36.783,-119.7939
2012.0,1.0,San,2.0,4.0,17.90%,19.0,98%,40.0,291.66,20.0,,,,,1.78,6.0,,,,,,,,89.0,74.0,,4.5,37.7558,-122.4449
2012.0,2.0,Sacramento,5.7,12.0,8.10%,8.0,77%,30.0,156.62,18.0,,,,,3.88,20.0,,,,,,,,88.0,73.5,,4.5,38.5677,-121.4685
2012.0,3.0,New,1.1,2.0,19.60%,20.0,96%,40.0,152.39,17.0,,,,,2.05,8.0,,,,,,,,87.0,72.5,,4.0,40.6943,-73.9249
2012.0,3.0,Boston,1.3,2.0,15.80%,17.0,97%,40.0,105.70,11.0,,,,,3.44,17.0,,,,,,,,87.0,72.5,,4.0,42.3188,-71.0852
2012.0,5.0,Washington,0.7,1.0,19.10%,20.0,96%,40.0,303.45,20.0,,,,,1.68,5.0,,,,,,,,86.0,71.5,,4.0,38.9047,-77.0163
2012.0,6.0,Portland,4.8,10.0,16.20%,17.0,78%,30.0,162.45,18.0,,,,,2.12,8.0,,,,,,,,83.0,69.0,,4.0,45.5371,-122.65
2012.0,7.0,Virginia,4.1,8.0,15.90%,17.0,62%,22.0,139.63,15.0,,,,,5.0,20.0,,,,,,,,82.0,68.5,,4.0,36.7335,-76.0435
2012.0,8.0,San,6.7,14.0,22.80%,20.0,75%,28.0,121.47,13.0,,,,,1.78,6.0,,,,,,,,81.0,67.5,,4.0,37.7558,-122.4449
2012.0,9.0,Seattle,2.8,6.0,10.20%,10.0,90%,36.0,260.77,20.0,,,,,2.11,8.0,,,,,,,,80.0,66.5,,4.0,47.6211,-122.3244
2012.0,10.0,Philadelphia,3.7,8.0,13.00%,14.0,91%,36.0,65.71,5.0,,,,,3.34,16.0,,,,,,,,79.0,66.0,,4.0,40.0077,-75.1339
2012.0,11.0,Albuquerque,4.0,8.0,18.80%,20.0,81%,32.0,60.11,5.0,,,,,2.78,13.0,,,,,,,,78.0,65.0,,3.5,35.1054,-106.6465
2012.0,12.0,San,3.7,8.0,14.10%,15.0,69%,26.0,135.68,15.0,,,,,2.65,12.0,,,,,,,,76.0,63.5,,3.5,37.7558,-122.4449
2012.0,13.0,Denver,6.3,13.0,6.00%,6.0,79%,30.0,122.38,13.0,,,,,2.42,10.0,,,,,,,,72.0,60.0,,3.5,39.762,-104.8758
2012.0,14.0,Chicago,2.0,4.0,8.50%,8.0,90%,36.0,128.08,14.0,,,,,2.3,9.0,,,,,,,,71.0,59.0,,3.5,41.8375,-87.6866
2012.0,15.0,Baltimore,0.8,1.0,9.50%,10.0,85%,34.0,62.63,5.0,,,,,3.14,15.0,,,,,,,,65.0,54.0,,3.0,39.3051,-76.6144
2012.0,16.0,Kansas,3.3,7.0,8.60%,9.0,64%,24.0,135.06,15.0,,,,,2.17,9.0,,,,,,,,64.0,53.5,,3.0,39.1238,-94.5541
2012.0,16.0,Milwaukee,7.3,15.0,9.20%,9.0,87%,34.0,59.54,4.0,,,,,1.19,2.0,,,,,,,,64.0,53.5,,3.0,43.0642,-87.9675
2012.0,16.0,Phoenix,14.6,20.0,14.20%,15.0,44%,14.0,128.52,14.0,,,,,1.04,1.0,,,,,,,,64.0,53.5,,3.0,33.5722,-112.0892
2012.0,19.0,Long,3.2,7.0,10.30%,11.0,70%,26.0,130.54,14.0,,,,,1.5,4.0,,,,,,,,62.0,51.5,,2.5,33.7977,-118.167
2012.0,19.0,Austin,10.0,20.0,15.20%,16.0,49%,16.0,71.57,6.0,,,,,1.48,4.0,,,,,,,,62.0,51.5,,2.5,30.3005,-97.7522
2012.0,21.0,Dallas,7.2,15.0,10.70%,11.0,54%,18.0,110.03,11.0,,,,,1.8,6.0,,,,,,,,61.0,51.0,,2.5,32.7935,-96.7667
2012.0,22.0,Detroit,2.0,4.0,5.70%,5.0,77%,30.0,31.00,1.0,,,,,4.31,20.0,,,,,,,,60.0,50.0,,2.5,42.3834,-83.1024
2012.0,23.0,Las,7.9,16.0,3.50%,2.0,46%,14.0,218.93,20.0,,,,,1.99,7.0,,,,,,,,59.0,49.0,,2.5,36.2333,-115.2654
2012.0,24.0,Fort,7.4,15.0,5.20%,5.0,52%,18.0,76.16,7.0,,,,,2.3,9.0,,,,,,,,54.0,45.0,,2.5,32.7817,-97.3474
2012.0,25.0,Los,6.7,14.0,14.10%,15.0,52%,18.0,55.14,4.0,,,,,1.0,1.0,,,,,,,,52.0,43.5,,2.0,34.1141,-118.4068
2012.0,26.0,Atlanta,3.0,6.0,5.60%,5.0,63%,22.0,99.39,10.0,,,,,2.02,8.0,,,,,,,,51.0,42.5,,2.0,33.7628,-84.422
2012.0,27.0,El,3.7,8.0,18.00%,19.0,47%,14.0,31.12,1.0,,,,,2.11,8.0,,,,,,,,50.0,41.5,,2.0,31.8476,-106.43
2012.0,27.0,Columbus,6.6,13.0,8.10%,8.0,49%,16.0,68.94,6.0,,,,,1.9,7.0,,,,,,,,50.0,41.5,,2.0,39.9862,-82.9855
2012.0,29.0,Nashville,12.9,20.0,5.90%,5.0,36%,8.0,91.33,9.0,,,,,1.88,7.0,,,,,,,,49.0,41.0,,2.0,36.1715,-86.7842
2012.0,30.0,Houston,5.2,11.0,12.90%,13.0,45%,14.0,42.99,2.0,,,,,1.93,7.0,,,,,,,,47.0,39.0,,2.0,29.786,-95.3885
2012.0,31.0,Tucson,4.1,8.0,2.70%,1.0,52%,18.0,100.64,10.0,,,,,2.17,9.0,,,,,,,,46.0,38.5,,2.0,32.1541,-110.8787
2012.0,31.0,Memphis,10.0,20.0,4.50%,4.0,40%,12.0,60.32,5.0,,,,,1.68,5.0,,,,,,,,46.0,38.5,,2.0,35.1087,-89.9663
2012.0,33.0,Oklahoma,6.7,14.0,5.60%,5.0,43%,12.0,61.02,5.0,,,,,2.02,8.0,,,,,,,,44.0,36.5,,1.5,35.4676,-97.5136
2012.0,34.0,Jacksonville,5.0,10.0,9.20%,9.0,30%,4.0,44.82,2.0,,,,,3.5,18.0,,,,,,,,43.0,36.0,,1.5,30.3322,-81.6749
2012.0,35.0,San,11.1,20.0,7.90%,8.0,32%,6.0,62.79,5.0,,,,,1.3,3.0,,,,,,,,42.0,35.0,,1.5,37.7558,-122.4449
2012.0,36.0,Indianapolis,10.3,20.0,4.80%,4.0,32%,6.0,43.61,2.0,,,,,1.6,5.0,,,,,,,,37.0,31.0,,1.5,39.7771,-86.1458
2012.0,36.0,Mesa,3.2,7.0,2.60%,1.0,60%,22.0,60.96,5.0,,,,,1.16,2.0,,,,,,,,37.0,31.0,,1.5,33.4015,-111.7178
2012.0,38.0,Louisville,7.3,15.0,6.70%,6.0,32%,6.0,50.76,3.0,,,,,1.65,5.0,,,,,,,,35.0,29.0,,1.0,38.1663,-85.6485
2012.0,39.0,Charlotte,19.9,20.0,4.10%,3.0,26%,2.0,78.94,7.0,,,,,1.25,2.0,,,,,,,,34.0,28.5,,1.0,35.2083,-80.8303
2012.0,40.0,Fresno,4.9,10.0,2.10%,1.0,35%,8.0,54.98,4.0,,,,,1.35,3.0,,,,,,,,26.0,21.5,,0.5,36.783,-119.7939
